      RHO1     0 -2  0 .50 0.0058     0 -1  0 .0  0.1882     1  0  0 .75 0.0131R1*
      RHO1     2  0  0 .50 0.0576     2  1  0 .0  0.0175                         *
      O1        1 -1  0  0  0  0-0.25   8                                        *
      O1      -1  0  0 .25 0.0003R1   0 -2  0 .50 0.0058     0 -1  0 .0  0.1885  *
      O1       1 -1  0 .25 0.0004R1   1  0  0 .75 0.0029R1   1  1  0 .25 0.0004R1*
      O1       2  0  0 .50 0.0064     2  1  0 .50 0.0010                         *
      MP1       1 -1  2  0  0  0-0.75   5                                        *
      MP1     -2  0  0 .0  0.0446    -1  0  0 .25 0.0426R1   0 -1  0 .50 0.0284 
      MP1      0  1  0 .50 0.2170     0  2  0 .50 0.0142
      CHI1      1  0  2 -1  0  0-0.75   2                                        *
      CHI1     0 -1  0 .50 0.0282     0  1  0 .0  0.2187                         *
      PI1       1  1 -3  0  0  1-0.25   1                                        *
      PI1      0 -1  0 .50 0.0078                                                *
      P1        1  1 -2  0  0  0-0.25   6                                        *
      P1       0 -2  0 .0  0.0008     0 -1  0 .50 0.0112     0  0  2 .50 0.0004  *
      P1       1  0  0 .75 0.0004R1   2  0  0 .50 0.0015     2  1  0 .50 0.0003  *
      S1.       1  1 -1  0  0  0-0.50   0                                        *
      S1        1  1 -1  0  0  0-0.50   0                                        *
      K1        1  1  0  0  0  0-0.75  10                                        *
      K1      -2 -1  0 .0  0.0002    -1 -1  0 .75 0.0001R1  -1  0  0 .25 0.0007R1*
      K1      -1  1  0 .75 0.0001R1   0 -2  0 .0  0.0001     0 -1  0 .50 0.0198  *
      K1       0  1  0 .0  0.1356     0  2  0 .50 0.0029     1  0  0 .25 0.0002R1*
      K1       1  1  0 .25 0.0001R1                                              *
      PSI1      1  1  1  0  0 -1-0.75   1                                        *
      PSI1     0  1  0 .0  0.0190                                                *
      FI1       1  1  2  0  0  0-0.75   5                                        *
      FI1     -2  0  0 .0  0.0344    -2  1  0 .0  0.0106     0  0 -2 .0  0.0132  *
      FI1      0  1  0 .50 0.0384     0  2  0 .50 0.0185                         *
      PHI1      1  1  2  0  0  0-0.75   5                                        *
      PHI1    -2  0  0 .0  0.0344    -2  1  0 .0  0.0106     0  0 -2 .0  0.0132  *
      PHI1     0  1  0 .50 0.0384     0  2  0 .50 0.0185                         *
      THETA1    1  2 -2  1  0  0 -.75   4                                        *
      THETA1  -2 -1  0 .00  .0300    -1  0  0 .25 0.0141R1   0 -1  0 .50  .0317  *
      THETA1   0  1  0 .00  .1993                                                *
      J1        1  2  0 -1  0  0-0.75  10                                        *
      J1       0 -1  0 .50 0.0294     0  1  0 .0  0.1980     0  2  0 .50 0.0047  *
      J1       1 -1  0 .75 0.0027R1   1  0  0 .25 0.0816R1   1  1  0 .25 0.0331R1*
      J1       1  2  0 .25 0.0027R1   2  0  0 .50 0.0152     2  1  0 .50 0.0098  *
      J1       2  2  0 .50 0.0057                                                *
      OO1       1  3  0  0  0  0-0.75   8                                        *
      OO1     -2 -1  0 .50 0.0037    -2  0  0 .0  0.1496    -2  1  0 .0  0.0296  *
      OO1     -1  0  0 .25 0.0240R1  -1  1  0 .25 0.0099R1   0  1  0 .0  0.6398  *
      OO1      0  2  0 .0  0.1342     0  3  0 .0  0.0086                         *
      2N2       2 -2  0  2  0  0 0.0    4                                        *
      2N2     -2 -2  0 .50 0.0061    -1 -1  0 .25 0.0117R2  -1  0  0 .25 0.0678R2*
      2N2      0 -1  0 .50 0.0374                                                *
      MU2       2 -2  2  0  0  0 0.0    3                                        *
      MU2     -1 -1  0 .25 0.0018R2  -1  0  0 .25 0.0104R2   0 -1  0 .50 0.0375  *
      MEU2      2 -2  2  0  0  0 0.0    3                                        *
      MEU2    -1 -1  0 .25 0.0018R2  -1  0  0 .25 0.0104R2   0 -1  0 .50 0.0375  *
      MSBAR2    2 -1  0  0  0  0 -.75   0                                        *
      N2        2 -1  0  1  0  0 0.0    4                                        *
      N2      -2 -2  0 .50 0.0039    -1  0  1 .00 0.0008     0 -2  0 .00 0.0005  *
      N2       0 -1  0 .50 0.0373                                                *
      NU2       2 -1  2 -1  0  0 0.0    4                                        *
      NU2      0 -1  0 .50 0.0373     1  0  0 .75 0.0042R2   2  0  0 .0  0.0042  *
      NU2      2  1  0 .50 0.0036                                                *
      NEU2      2 -1  2 -1  0  0 0.0    4                                        *
      NEU2     0 -1  0 .50 0.0373     1  0  0 .75 0.0042R2   2  0  0 .0  0.0042  *
      NEU2     2  1  0 .50 0.0036                                                *
      MA2       2  0 -1  0  0  1-0.50   2                                        *
      MA2      0 -1  0 .50 0.0224     1  0 -1 .50 0.0447                         *
      M2        2  0  0  0  0  0 0.0    9                                        *
      M2      -1 -1  0 .75 0.0001R2  -1  0  0 .75 0.0004R2   0 -2  0 .0  0.0005  *
      M2       0 -1  0 .50 0.0373     1 -1  0 .25 0.0001R2   1  0  0 .75 0.0009R2*
      M2       1  1  0 .75 0.0002R2   2  0  0 .0  0.0006     2  1  0 .0  0.0002  *
      MA2*      2  0  1  0  0 -1 0.0    1                                        *
      MA2*     0 -1  0 .50 0.0217                                                *
      LAMBDA2   2  1 -2  1  0  0-0.50   1                                        *
      LAMBDA2  0 -1  0 .50 0.0448                                                *
      LAMDA2    2  1 -2  1  0  0-0.50   1                                      R *
      LAMDA2   0 -1  0 .50 0.0448                                                *
      L2        2  1  0 -1  0  0-0.50   5                                        *
      L2       0 -1  0 .50 0.0366     2 -1  0 .00 0.0047     2  0  0 .50 0.2505  *
      L2       2  1  0 .50 0.1102     2  2  0 .50 0.0156                         *
      MS2       2  1  0  0  0  0 -.25   0                                        *
      T2        2  2 -3  0  0  1 0.0    0                                        *
      S2        2  2 -2  0  0  0 0.0    0                                        *
      R2        2  2 -1  0  0 -1-0.50   2                                        *
      R2       0  0  2 .50 0.2535     0  1  2 .0  0.0141                         *
      K2        2  2  0  0  0  0 0.0    5                                        *
      K2      -1  0  0 .75 0.0024R2  -1  1  0 .75 0.0004R2   0 -1  0 .50 0.0128  *
      K2       0  1  0 .0  0.2980     0  2  0 .0  0.0324                         *
      M3        3  0  0  0  0  0 -.50   1                                        *
      M3       0 -1  0 .50  .0564                                                *
  
      SO1    2   1.0 S2        -1.0 O1                                           *
      2MN2S2 3   2.0 M2         1.0 N2        -2.0 S2                            *
      2NS2   2   2.0 N2        -1.0 S2                                           *
      3M(SK)23   3.0 M2        -1.0 S2        -1.0 K2                            *
      3M2S2  2   3.0 M2        -2.0 S2                                           *
      OQ2.   2   1.0 O1         1.0 Q1                                           *
      OQ2    2   1.0 O1         1.0 Q1                                           *
      MNS2   3   1.0 M2         1.0 N2        -1.0 S2                            *
      MNUS2  3   1.0 M2         1.0 NU2       -1.0 S2                            *
      MNK2S2 4   1.0 M2         1.0 N2         1.0 K2        -2.0 S2             *
      2MS2   2   2.0 M2        -1.0 S2                                           *
      SNK2   3   1.0 S2         1.0 N2        -1.0 K2                            *
      NA2    2   1.0 N2        -1.0 SA                                           *
      OP2    2   1.0 O1         1.0 P1                                           *
      MKS2   3   1.0 M2         1.0 K2        -1.0 S2                            *
      SNM2   3   1.0 S2         1.0 N2        -1.0 M2                            *
      2MN2   2   2.0 M2        -1.0 N2                                           *
      2SK2   2   2.0 S2        -1.0 K2                                           *
      MSV2   3   1.0 M2         1.0 S2        -1.0 NU2                           *
      MSN2   3   1.0 M2         1.0 S2        -1.0 N2                            *
      KJ2.   2   1.0 K1         1.0 J1                                           *
      KJ2    2   1.0 K1         1.0 J1                                           *
      2SM2   2   2.0 S2        -1.0 M2                                           *
      2MS2N2 3   2.0 M2         1.0 S2        -2.0 N2                            *
      SKM2   3   1.0 S2         1.0 K2        -1.0 M2                            *
      MQ3    2   1.0 M2         1.0 Q1                                           *
      MO3    2   1.0 M2         1.0 O1                                           *
      2MK3   2   2.0 M2        -1.0 K1                                           *
      2MP3   2   2.0 M2        -1.0 P1                                           *
      SO3    2   1.0 S2         1.0 O1                                           *
      MK3    2   1.0 M2         1.0 K1                                           *
      2MQ3   2   2.0 M2        -1.0 Q1                                           *
      SP3    2   1.0 S2         1.0 P1                                           *
      S3     2   1.0 S2         1.0 S1.                                          *
      SK3    2   1.0 S2         1.0 K1                                           *
      2MNS4  3   2.0 M2         1.0 N2        -1.0 S2                            *
      3MK4   2   3.0 M2        -1.0 K2                                           *
      N4     1   2.0 N2                                                          *
      3MS4   2   3.0 M2        -1.0 S2                                           *
      MN4    2   1.0 M2         1.0 N2                                           *
      MV4    2   1.0 M2         1.0 NU2                                          *
      2MSK4  3   2.0 M2         1.0 S2        -1.0 K2                            *
      M4     1   2.0 M2                                                          *
      SN4    2   1.0 S2         1.0 N2                                           *
      3MN4   2   3.0 M2        -1.0 N2                                           *
      MS4    2   1.0 M2         1.0 S2                                           *
      MK4    2   1.0 M2         1.0 K2                                           *
      2MSN4  3   2.0 M2         1.0 S2        -1.0 N2                            *
      S4     1   2.0 S2                                                          *
      SK4    2   1.0 S2         1.0 K2                                           *
      3MK5   2   3.0 M2        -1.0 K1                                           *
      M5     2   1.0 M2         1.0 M3                                           *
      MSO5   3   1.0 M2         1.0 S2         1.0 O1                            *
      3MO5   2   3.0 M2        -1.0 O1                                           *
      MSK5   3   1.0 M2         1.0 S2         1.0 K1                            *
      3KM5   3   1.0 K2         1.0 K1         1.0 M2                            *
      2(MN)S63   2.0 M2         2.0 N2        -1.0 S2                            *
      3MNS6  3   3.0 M2         1.0 N2        -1.0 S2                            *
      4MK6   2   4.0 M2        -1.0 K2                                           *
      4MS6   2   4.0 M2        -1.0 S2                                           *
